priority_tier,priority_score,subsystem,source_file,interface_name,interface_iid,interface_version,inherited_interface,vtable_slot,method_name,complete_signature,return_type,parameters,idl_attributes,current_xodus_implementation_state,implementation_markers,queryinterface_e_no_interface,public_microsoft_documentation_url,observed_on_windows,games_seen_in,issue_references,kind
4,620,XGameUI,xgameui.idl,IXGameUiImpl,6eeaa73e-9669-43ad-a2c7-d0da4e1f50a1,1,IUnknown,20,__PADDING__,HRESULT __PADDING__(),HRESULT,[],[],unknown_padding,"[{""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 179, ""text"": ""return E_NOTIMPL;""}]",False,,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl,6eeaa73e-9669-43ad-a2c7-d0da4e1f50a1,1,IUnknown,21,__PADDING_2__,HRESULT __PADDING_2__(),HRESULT,[],[],unknown_padding,"[{""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 179, ""text"": ""return E_NOTIMPL;""}]",False,,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl,6eeaa73e-9669-43ad-a2c7-d0da4e1f50a1,1,IUnknown,22,__PADDING_3__,HRESULT __PADDING_3__(),HRESULT,[],[],unknown_padding,"[{""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 179, ""text"": ""return E_NOTIMPL;""}]",False,,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl,6eeaa73e-9669-43ad-a2c7-d0da4e1f50a1,1,IUnknown,23,__PADDING_4__,HRESULT __PADDING_4__(),HRESULT,[],[],unknown_padding,"[{""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 179, ""text"": ""return E_NOTIMPL;""}]",False,,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl,6eeaa73e-9669-43ad-a2c7-d0da4e1f50a1,1,IUnknown,24,XGameUiShowWebAuthenticationAsync,"HRESULT XGameUiShowWebAuthenticationAsync([in, out] XAsyncBlock * async, [in] XUserHandle requestingUser, [in, string] const char * requestUri, [in, string] const char * completionUri)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""requestingUser"", ""type"": ""XUserHandle"", ""ctype"": ""XUserHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""requestUri"", ""type"": ""const char *"", ""ctype"": ""const char *"", ""attributes"": [""in"", ""string""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": true, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""completionUri"", ""type"": ""const char *"", ""ctype"": ""const char *"", ""attributes"": [""in"", ""string""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": true, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 202, ""text"": ""FIXME( \""iface %p, async %p, requestingUser %p, requestUri %s, completionUri %s stub!\\n\"", iface, async, requestingUser, debugstr_a( requestUri ), debugstr_a( completionUri ) );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 202, ""text"": ""FIXME( \""iface %p, async %p, requestingUser %p, requestUri %s, completionUri %s stub!\\n\"", iface, async, requestingUser, debugstr_a( requestUri ), debugstr_a( completionUri ) );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 203, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuishowwebauthenticationasync,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl,6eeaa73e-9669-43ad-a2c7-d0da4e1f50a1,1,IUnknown,25,XGameUiShowWebAuthenticationResultSize,"HRESULT XGameUiShowWebAuthenticationResultSize([in, out] XAsyncBlock * async, [out] SIZE_T * bufferSize)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""bufferSize"", ""type"": ""SIZE_T *"", ""ctype"": ""SIZE_T *"", ""attributes"": [""out""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 208, ""text"": ""FIXME( \""iface %p, async %p, bufferSize %p stub!\\n\"", iface, async, bufferSize );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 208, ""text"": ""FIXME( \""iface %p, async %p, bufferSize %p stub!\\n\"", iface, async, bufferSize );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 209, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuishowwebauthenticationresultsize,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl,6eeaa73e-9669-43ad-a2c7-d0da4e1f50a1,1,IUnknown,26,XGameUiShowWebAuthenticationResult,"HRESULT XGameUiShowWebAuthenticationResult([in, out] XAsyncBlock * async, [in] SIZE_T bufferSize, [out, size_is(bufferSize)] void * buffer, [out, ptr] XGameUiWebAuthenticationResultData ** ptrToBuffer, [out, optional] SIZE_T * bufferUsed)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""bufferSize"", ""type"": ""SIZE_T"", ""ctype"": ""SIZE_T"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""buffer"", ""type"": ""void *"", ""ctype"": ""void *"", ""attributes"": [""out"", ""size_is(bufferSize)""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": ""bufferSize"", ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""ptrToBuffer"", ""type"": ""XGameUiWebAuthenticationResultData * *"", ""ctype"": ""XGameUiWebAuthenticationResultData **"", ""attributes"": [""out"", ""ptr""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""bufferUsed"", ""type"": ""SIZE_T *"", ""ctype"": ""SIZE_T *"", ""attributes"": [""out"", ""optional""], ""in_param"": false, ""out_param"": true, ""optional"": true, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 214, ""text"": ""FIXME( \""iface %p, async %p, bufferSize %Iu, buffer %p, ptrToBuffer %p, bufferUsed %p stub!\\n\"", iface, async, bufferSize, buffer, ptrToBuffer, bufferUsed );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 214, ""text"": ""FIXME( \""iface %p, async %p, bufferSize %Iu, buffer %p, ptrToBuffer %p, bufferUsed %p stub!\\n\"", iface, async, bufferSize, buffer, ptrToBuffer, bufferUsed );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 215, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuishowwebauthenticationresult,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl,6eeaa73e-9669-43ad-a2c7-d0da4e1f50a1,1,IUnknown,27,XGameUiShowWebAuthenticationWithOptionsAsync,"HRESULT XGameUiShowWebAuthenticationWithOptionsAsync([in, out] XAsyncBlock * async, [in] XUserHandle requestingUser, [in, string] const char * requestUri, [in, string] const char * completionUri, [in] XGameUiWebAuthenticationOptions options)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""requestingUser"", ""type"": ""XUserHandle"", ""ctype"": ""XUserHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""requestUri"", ""type"": ""const char *"", ""ctype"": ""const char *"", ""attributes"": [""in"", ""string""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": true, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""completionUri"", ""type"": ""const char *"", ""ctype"": ""const char *"", ""attributes"": [""in"", ""string""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": true, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""options"", ""type"": ""XGameUiWebAuthenticationOptions"", ""ctype"": ""XGameUiWebAuthenticationOptions"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 220, ""text"": ""FIXME( \""iface %p, async %p, requestingUser %p, requestUri %s, completionUri %s, options %d stub!\\n\"", iface, async, requestingUser, debugstr_a( requestUri ), debugstr_a( completionUri ), options );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 220, ""text"": ""FIXME( \""iface %p, async %p, requestingUser %p, requestUri %s, completionUri %s, options %d stub!\\n\"", iface, async, requestingUser, debugstr_a( requestUri ), debugstr_a( completionUri ), options );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 221, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuishowwebauthenticationwithoptionsasync,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl,6eeaa73e-9669-43ad-a2c7-d0da4e1f50a1,1,IUnknown,28,__PADDING_5__,HRESULT __PADDING_5__(),HRESULT,[],[],unknown_padding,"[{""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 179, ""text"": ""return E_NOTIMPL;""}]",False,,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl,6eeaa73e-9669-43ad-a2c7-d0da4e1f50a1,1,IUnknown,29,__PADDING_6__,HRESULT __PADDING_6__(),HRESULT,[],[],unknown_padding,"[{""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 179, ""text"": ""return E_NOTIMPL;""}]",False,,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl2,36a03122-9ea3-4a3a-a8a4-899cfd85d7db,2,IXGameUiImpl,30,XGameUiShowMultiplayerActivityGameInviteAsync,"HRESULT XGameUiShowMultiplayerActivityGameInviteAsync([in, out] XAsyncBlock * async, [in] XUserHandle requestingUser)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""requestingUser"", ""type"": ""XUserHandle"", ""ctype"": ""XUserHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 238, ""text"": ""FIXME( \""iface %p, async %p, requestingUser %p stub!\\n\"", iface, async, requestingUser );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 238, ""text"": ""FIXME( \""iface %p, async %p, requestingUser %p stub!\\n\"", iface, async, requestingUser );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 239, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuishowmultiplayeractivitygameinviteasync,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl2,36a03122-9ea3-4a3a-a8a4-899cfd85d7db,2,IXGameUiImpl,31,XGameUiShowMultiplayerActivityGameInviteResult,"HRESULT XGameUiShowMultiplayerActivityGameInviteResult([in, out] XAsyncBlock * async)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 244, ""text"": ""FIXME( \""iface %p, async %p stub!\\n\"", iface, async );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 244, ""text"": ""FIXME( \""iface %p, async %p stub!\\n\"", iface, async );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 245, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuishowmultiplayeractivitygameinviteresult,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl2,36a03122-9ea3-4a3a-a8a4-899cfd85d7db,2,IXGameUiImpl,32,__PADDING_7__,HRESULT __PADDING_7__(),HRESULT,[],[],unknown_padding,"[{""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 179, ""text"": ""return E_NOTIMPL;""}]",False,,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl2,36a03122-9ea3-4a3a-a8a4-899cfd85d7db,2,IXGameUiImpl,33,__PADDING_8__,HRESULT __PADDING_8__(),HRESULT,[],[],unknown_padding,"[{""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 179, ""text"": ""return E_NOTIMPL;""}]",False,,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl2,36a03122-9ea3-4a3a-a8a4-899cfd85d7db,2,IXGameUiImpl,34,XGameUiTextEntryOpen,"HRESULT XGameUiTextEntryOpen([in] const XGameUiTextEntryOptions * options, [in] UINT32 maxLength, [in, optional, string] const char * initialText, [in] UINT32 initialCursorIndex, [out] XGameUiTextEntryHandle * handle)",HRESULT,"[{""name"": ""options"", ""type"": ""const XGameUiTextEntryOptions *"", ""ctype"": ""const XGameUiTextEntryOptions *"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""maxLength"", ""type"": ""UINT32"", ""ctype"": ""UINT32"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""initialText"", ""type"": ""const char *"", ""ctype"": ""const char *"", ""attributes"": [""in"", ""optional"", ""string""], ""in_param"": true, ""out_param"": false, ""optional"": true, ""string"": true, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""initialCursorIndex"", ""type"": ""UINT32"", ""ctype"": ""UINT32"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""handle"", ""type"": ""XGameUiTextEntryHandle *"", ""ctype"": ""XGameUiTextEntryHandle *"", ""attributes"": [""out""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 262, ""text"": ""FIXME( \""iface %p, options %p, maxLength %u, initialText %s, initialCursorIndex %u, handle %p stub!\\n\"", iface, options, maxLength, debugstr_a( initialText ), initialCursorIndex, handle );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 262, ""text"": ""FIXME( \""iface %p, options %p, maxLength %u, initialText %s, initialCursorIndex %u, handle %p stub!\\n\"", iface, options, maxLength, debugstr_a( initialText ), initialCursorIndex, handle );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 263, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuitextentryopen,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl2,36a03122-9ea3-4a3a-a8a4-899cfd85d7db,2,IXGameUiImpl,35,XGameUiTextEntryClose,HRESULT XGameUiTextEntryClose([in] XGameUiTextEntryHandle handle),HRESULT,"[{""name"": ""handle"", ""type"": ""XGameUiTextEntryHandle"", ""ctype"": ""XGameUiTextEntryHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 268, ""text"": ""FIXME( \""iface %p, handle %p stub!\\n\"", iface, handle );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 268, ""text"": ""FIXME( \""iface %p, handle %p stub!\\n\"", iface, handle );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 269, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuitextentryclose,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl2,36a03122-9ea3-4a3a-a8a4-899cfd85d7db,2,IXGameUiImpl,36,XGameUiTextEntryGetState,"HRESULT XGameUiTextEntryGetState([in] XGameUiTextEntryHandle handle, [out] XGameUiTextEntryChangeTypeFlags * changeType, [out, optional] UINT32 * cursorIndex, [out, optional] UINT32 * imeClauseStartIndex, [out, optional] UINT32 * imeClauseEndIndex, [in] UINT32 bufferSize, [out, size_is(bufferSize)] char * buffer)",HRESULT,"[{""name"": ""handle"", ""type"": ""XGameUiTextEntryHandle"", ""ctype"": ""XGameUiTextEntryHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""changeType"", ""type"": ""XGameUiTextEntryChangeTypeFlags *"", ""ctype"": ""XGameUiTextEntryChangeTypeFlags *"", ""attributes"": [""out""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""cursorIndex"", ""type"": ""UINT32 *"", ""ctype"": ""UINT32 *"", ""attributes"": [""out"", ""optional""], ""in_param"": false, ""out_param"": true, ""optional"": true, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""imeClauseStartIndex"", ""type"": ""UINT32 *"", ""ctype"": ""UINT32 *"", ""attributes"": [""out"", ""optional""], ""in_param"": false, ""out_param"": true, ""optional"": true, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""imeClauseEndIndex"", ""type"": ""UINT32 *"", ""ctype"": ""UINT32 *"", ""attributes"": [""out"", ""optional""], ""in_param"": false, ""out_param"": true, ""optional"": true, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""bufferSize"", ""type"": ""UINT32"", ""ctype"": ""UINT32"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""buffer"", ""type"": ""char *"", ""ctype"": ""char *"", ""attributes"": [""out"", ""size_is(bufferSize)""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": ""bufferSize"", ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 274, ""text"": ""FIXME( \""iface %p, handle %p, changeType %p, cursorIndex %p, imeClauseStartIndex %p, imeClauseEndIndex %p, bufferSize %u, buffer %p stub!\\n\"", iface, handle, changeType, cursorIndex, imeClauseStartIndex, imeClauseEndIndex, bufferSize, buffer );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 274, ""text"": ""FIXME( \""iface %p, handle %p, changeType %p, cursorIndex %p, imeClauseStartIndex %p, imeClauseEndIndex %p, bufferSize %u, buffer %p stub!\\n\"", iface, handle, changeType, cursorIndex, imeClauseStartIndex, imeClauseEndIndex, bufferSize, buffer );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 275, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuitextentrygetstate,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl2,36a03122-9ea3-4a3a-a8a4-899cfd85d7db,2,IXGameUiImpl,37,XGameUiTextEntryGetExtents,"HRESULT XGameUiTextEntryGetExtents([in] XGameUiTextEntryHandle handle, [out] XGameUiTextEntryExtents * extents)",HRESULT,"[{""name"": ""handle"", ""type"": ""XGameUiTextEntryHandle"", ""ctype"": ""XGameUiTextEntryHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""extents"", ""type"": ""XGameUiTextEntryExtents *"", ""ctype"": ""XGameUiTextEntryExtents *"", ""attributes"": [""out""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 280, ""text"": ""FIXME( \""iface %p, handle %p, extents %p stub!\\n\"", iface, handle, extents );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 280, ""text"": ""FIXME( \""iface %p, handle %p, extents %p stub!\\n\"", iface, handle, extents );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 281, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuitextentrygetextents,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
